age,gender,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,exam_score,random_id
20.508308184013487,Unknown,2.9,0.6269324838669443,0.0,No,87.92565678316457,8.647362695194566, Good ,3.6648750330110063,Bachelor,Good,1.9518280630306748,No,59.046116524811566,5562
20.508308184013487,Male,3.7,1.2546058655821155,2.917690596704536,No,88.78184742088168,6.778929769827124,Fair,2.6198867763269424,High School,Poor,5.322320717344688,Yes,61.81193214895344,7690
21.181970954526733,Female,10.0,3.587428158222622,0.0,No,57.282315170124726,11.199107280594074,Poor,0.0, Bachelor , Good ,-0.23763314,No,67.08110575526891,1801
24.493172285362263,Unknown,3.6,4.944267992419634,0.0,No,70.90442661671774,5.892484077247733,Good,4.560398468526349, High School ,Poor,12.280876445452108, No ,75.710907176188,4476
28.664921029162887,Male,10.0,5.238125581561087,0.0,No,84.86753789846915,10.891870687794334,Poor,8.648983527923324,High School, Average ,13.613034900278723,Yes,73.05881820151562,7719
22.24702181302721,Unknown,2.5,4.798684203701853,1.9379201685990424,No,80.39185874804146,6.107519738616999,Good,2.7066114796008525,unknown,Good,7.981449660799579,Yes,62.25387379500511,9024
22.98664701979389,Female,1.4,0.98718844707431,5.2250756671325655,No,92.79243952778693,7.039357745385301,Fair,4.261954717467569,Bachelor,Good,5.65324194225602, No ,51.79820373734849,1267
20.508308184013487,Unknown,6.1,2.5627202435686374,0.0,No,101.1085744411306,4.303685431880799,unknown,9.195705248445556,High School,Average,1.7589213918520448,No,93.31359538376157,2422
19.832267715165543,Unknown,4.1,2.5627202435686374,4.849486926277805,No,81.21871679861414,7.675614425560374, Fair ,6.330315195898672,Master,Good,8.210781596810817,No,63.17010182280186,4161
22.895218291979127,Unknown,2.5,3.80603094266994,6.059627478845319, No ,87.36450445737252,0.0, Poor ,0.0,High School,Average,-1.829828736, No ,61.59123989559143,4309
19.55637844784971,Unknown,2.4,4.045549257059324,2.7816791576921998,No,83.52567298573301,7.90047029875408, Fair ,4.3066775118689335,High School, Average ,0.3134348812338359,No,55.09996512261554,1702
17.9841231027464,Unknown,4.8,1.808373970572408,4.385311203871808,No,103.35350360386931,6.191892440802637,unknown,0.6803281137710535,Bachelor,Good,6.69014746322828,Yes,70.79918098465022,3524
22.887492501596057,Unknown,3.1,4.750201194781656,4.234453501321587,Yes,62.89891131461519,8.123914597732114,Fair,1.046398186597902,High School,Good,5.322320717344688,No,68.98814752331855,3594
21.97504350803463,Male,5.4,0.0,1.608628503620671,No,93.07072623369965,5.243067890112672,Good,0.9483476172028816,High School,Good,11.439128976078925,No,83.61095032508304,4420
20.508308184013487,Male,2.5,4.9036911911299175,0.0, No ,87.61295607007528,4.189052659467007,Good,7.151303173932979,Bachelor,Average,9.384298675805264,No,100.0,1084
11.44647941099393,Male,3.9,4.858125062470874,2.6569354104942606, No ,91.31688583240988,6.377760092219859, Good ,0.0,Bachelor, Average ,6.049294501604063,Yes,74.06229970603802,5341
17.488779823533047,Female,4.1,6.990558707241807,1.1066363878345733,No,83.63168782227645,1.2888481221151291,Poor,4.952497484802743,Master, Average ,2.349187444542502, Yes ,47.61125199660842,2990
20.508308184013487,Unknown,6.298391567786557,0.1406208955176979,4.936596286251195,Yes,91.2558542387768,10.0,Fair,5.030803056436088,unknown,Average,5.322320717344688,No,63.433432674312016,8305
22.62484136627058,Unknown,4.1,0.0,2.6834969584888517, No ,100.6271677780698,5.3120713532936605, Fair ,12.39052907343387, Bachelor ,Good,4.982895428883755,No,76.78305337687496,9699
22.47339453201757,Male,4.5,4.668456697025043,2.8865326874032924, Yes ,89.35137819037567,7.792515502724989,Good,5.170768943512825,High School,Good,16.39690732099929,No,90.19482783304068,9919
16.06106926000683,Male,4.1,0.953567915951542,1.2465122672652766, Yes ,79.2764496096901,5.14595857390558, Fair ,3.518292416059288,Bachelor,Average,14.156973020327491, No ,73.36207358808144,3673
18.81515294751244,Unknown,5.707142871057859,3.2170352492803342,0.4539950122781669, No ,80.27564584711429,6.107519738616999, Poor ,0.4191539129646211,Master,Good,13.129797618264131,No,100.0,3095
20.475007088822203,Unknown,4.9,2.3677863348078523,5.78725483417336,Yes,93.23931116177776,5.538103658827161, Good ,1.2378407693863278,Bachelor,Poor,7.386112533019743,No,84.63825808917102,7033
24.90227059852418,Male,10.631137373267478,1.878087841575358,0.93995036614737,No,78.7030498509602,6.107519738616999,Poor,3.265789661717532,Master,Average,3.348616486489753,No,100.0,4539
14.633352140987418,Female,2.7,4.293945198758311,0.0,No,99.05081396474276,6.742467344471001,Poor,4.234860058592883, Bachelor , Good ,1.3796530990982343,No,64.1892347930353,3253
23.177289872404657,Female,1.4,3.760257036643965,1.9379201685990424,No,90.8922973243412,3.665440298001168, Fair ,3.07431866728393,High School, Poor ,5.322320717344688,Yes,56.39318560039219,8703
19.24157437496629,Male,3.4,0.2008141922224514,2.449569426017705,No,78.03391612521996,7.333424761880046,Fair,0.2006278481863472, High School ,Average,5.1349051912874,Yes,80.09267402596753,5756
16.82656373135805,Female,7.4,7.246369872828998,3.3639256337841115, No ,81.16021557788201,0.0, Fair ,2.297570516213394, High School , Average ,7.516942999872477,Yes,100.0,7522
20.442767987228848,Unknown,10.0,3.734453198820551,5.563162813062959,No,104.54347756814474,4.546033172021814,Fair,4.228234886557421,unknown,Good,-3.152152494,No,65.70330825411509,8423
20.508308184013487,Male,6.0,2.5627202435686374,0.1673707776083506,No,86.04891048736195,6.107519738616999, Poor ,7.237653654650568,unknown, Average ,9.812918820587186, Yes ,100.0,8840
20.841953474327703,Female,2.7,1.4564410259872504,1.9379201685990424,No,83.10193870269148,5.2124330559355885,unknown,1.672513419654623, Bachelor ,Poor,5.322320717344688,No,63.138472262388206,1633
24.84372270815597,Unknown,4.4,2.8739310687148416,2.9319521576989955,Yes,86.63835135145183,13.112376848828188,Fair,6.96264018053128, Master ,Good,6.3797842642872125,No,76.27463446575467,6985
24.123284170504867,Unknown,3.2,6.295408813743224,9.685978484664728,No,97.64582694831792,11.002306198593896,unknown,2.782095001664832, High School , Poor ,4.639197190018247,No,56.10875697376059,8160
22.603218323269207,Female,4.1,5.019101525017836,0.5644996656514125,Yes,86.27022999431999,4.219031905682658, Fair ,0.800733294146502,unknown, Poor ,5.322320717344688,No,63.24724899837128,9842
25.86311986891884,Unknown,2.0,2.5627202435686374,1.9379201685990424,No,93.74864809328996,0.0921809446863379,Poor,3.065107717864572,unknown,Good,5.322320717344688,Yes,55.988759190021256,3167
20.508308184013487,Male,1.7,1.5457789662958383,5.792428546305205,No,78.68274907610461,7.349550015467419,Good,6.7036348371674, Bachelor , Good ,10.52109775010914,No,54.11497513516424,5885
20.232594064736546,Male,3.6,0.3639181942195968,4.2390816748036535, No ,82.23052014436848,7.354944903627194,Good,7.156574942619589,Bachelor,Poor,8.910358600704296,No,76.16806314552932,9968
18.046825670983623,Male,4.1,1.8543836444992672,5.867451366596001,No,69.36204316729444,7.940576645287846,Fair,0.0,Master, Average ,-0.575945583,Yes,46.8466193061776,9684
19.21132529588006,Male,4.1,3.886614584135117,0.9993039394470048,No,103.91767162354652,1.874520081224749,Fair,7.948732355278212,Bachelor,Good,0.3225499915876364, No ,70.31703252569677,9762
20.508308184013487,Male,4.1,1.4462063406883132,0.5257833015524751,No,67.0283892424647,3.068162277636861, Poor ,4.978173333125827,High School,Average,2.6659418640417707,Yes,38.94986499225492,5078
25.580908290634568,Male,4.0,2.5627202435686374,4.321179490250758,No,75.25568547120592,8.63183207413227,unknown,10.617589141379195,Bachelor, Good ,-1.895613515,No,81.66988522691074,6024
19.292436988743628,Female,4.1,10.1176834492729,3.711129780478231,No,78.01767264311201,6.312842974988752,unknown,0.0,High School,Average,2.431365176030049,No,62.248603085356926,7377
15.173185864697036,Unknown,0.5,2.079982463363223,2.3243485284888163, Yes ,94.43072588233204,3.650099136554605,Poor,3.065107717864572,High School,Good,-2.50659274, No ,45.03117819819087,7878
19.14720760959474,Unknown,4.1,1.5084664046573624,1.744288501690189,No,84.40004417710998,4.502233099049423,Good,0.0,unknown,Good,9.925224628802397,No,71.03421595470692,1710
24.440307289664386,Male,1.7,4.828449019719493,4.0227208842051,No,97.07601369343668,8.817313331956306, Good ,2.6182987766017485,High School,Good,7.433123523908898,No,52.89842823148246,9347
15.714215515332084,Female,6.0,2.4869740438875847,2.0373122155901706, No ,83.97900932578416,3.330558313420905,unknown,1.93518507261837, High School ,Good,1.2595237699081725,No,85.0910500305381,7893
21.64265421026593,Unknown,4.1,1.6666493425393298,8.107630113888053,No,89.55173681997371,6.97599449243108, Good ,3.065107717864572, Bachelor ,Average,5.861306019805475, No ,79.61500663015524,9073
17.408822317333076,Unknown,2.4,1.934706388350973,3.825817006048608,No,85.30451182860536,7.759371256056496,unknown,3.065107717864572,Bachelor,Good,6.15278442781397, Yes ,58.46045020569756,3540
22.009622111028307,Male,3.4,6.214464889334346,0.0,No,98.7230507446078,2.704174726798411,Good,0.0,High School,Good,9.747760245299723,No,69.51484549504009,9660
20.470972068418035,Male,3.6,2.5445831545270807,3.787362425473194, No ,76.67188694754441,7.216054632496775,unknown,6.13088858143279,unknown,Average,3.779197910038581,No,72.20844743834017,3197
18.99299461594375,Male,4.3,3.616074213154887,0.0,No,99.77745882329651,5.684542937179774,Fair,3.4284242420360527,unknown, Average ,2.707606475562254,No,61.891693559671886,3521
20.51781478525333,Unknown,4.1,1.8195989296239468,3.454637161402056,No,83.89071562378517,9.453598599818475, Good ,4.075954905442774,Master,Average,2.470106545136359,No,50.96484688321688,8431
22.66286937506069,Male,3.8,2.5627202435686374,7.634527149777836,No,86.72147942029035,12.15611524025556, Good ,2.6124485083014624,unknown, Good ,8.775295790814496, No ,72.81650236166581,2838
20.69375944324433,Unknown,6.024886900453964,0.0,7.325165371396175,Yes,70.32525768807558,10.0, Good ,5.361609437092344,High School,Average,0.9001279939296327,Yes,27.95885841713561,9457
25.82357924225417,Male,3.3,0.0,1.9379201685990424, No ,79.47699460651661,9.1692109191369,unknown,0.3383684513412213,High School,Good,5.285138368293725,Yes,82.76121478699957,6155
19.896918532477027,Unknown,2.1,0.0,0.0,No,73.24287874292045,6.486156258143869, Fair ,1.4668697051020665,unknown,Average,11.293208809539829,No,60.14058547448635,9696
25.55330664681473,Male,5.1,9.52208643554154,4.584340449020901,No,62.67498490336305,1.8839886468243208,Fair,6.404181759724362,unknown,Average,9.193653057028962,No,84.42684098539137,6836
20.29243011501308,Unknown,10.0,3.1979128267630585,0.0, No ,83.97900932578416,0.0,unknown,3.087925593357852,High School,Average,7.889366011823058,No,79.08765931071326,5287
31.463841445566707,Unknown,4.474972426161429,1.490352695556043,1.9281724316195883,No,93.4710170311805,6.107519738616999, Fair ,2.546405941547873,Bachelor,Poor,5.322320717344688,Yes,44.00370416742818,5763
29.95989766989159,Unknown,3.0,0.5937979781520193,0.0,No,83.18957696117194,0.7741183546165109,Fair,3.3207216827266564,Bachelor,Average,5.214553076100894, No ,53.62032444720267,7734
26.19546941271566,Unknown,4.1,2.5627202435686374,3.840290144012214, No ,93.01189083743562,6.076343948043508,Fair,2.9459582113677536,unknown,Good,1.1221640249140197,No,84.69723715742353,1417
17.655435109296956,Unknown,3.7,0.0,5.735851822787676,No,88.81364524142509,12.19699500424726,Poor,6.220274088455428,unknown,Good,12.358742866742402,No,82.66523069409602,7115
16.03967672151913,Unknown,10.0,2.5627202435686374,0.0435193625293224,No,87.84960481680703,4.168340498684147, Good ,2.0352544473619503,unknown, Average ,6.16380816841458, Yes ,98.62987404549692,1215
20.973054469930645,Unknown,4.1,0.0,2.1604810314259817, No ,83.62894733071988,3.3725091327257006,Good,3.112842314493288,unknown, Good ,6.468766213384038,No,83.9053097034634,1217
22.76291027776867,Unknown,3.8,7.024021590249084,1.0200333464305102,No,71.63843302099805,3.11045907595938, Poor ,3.2930669265680854,Bachelor, Good ,2.729170182206626,Yes,55.909118826560935,7035
21.627284019354352,Male,4.6,0.0,4.203133781544767, No ,83.97900932578416,8.821332473233847,unknown,5.874074390402146,High School,Good,-1.047371209, No ,83.74581812522561,2516
23.59246851007332,Unknown,4.1,2.097261673289199,2.045591035481414,No,85.28107578003437,11.501727393283147,Fair,0.0,Bachelor,Average,6.273844296164711,No,79.07884336019526,7231
20.157663765227724,Unknown,10.0,5.151862976854954,2.6655117011121003,No,83.97900932578416,10.270505046634913, Fair ,2.655691515308048,Bachelor,Average,7.466050554474484, No ,64.78180958698357,3598
22.82813600018921,Male,1.5,0.1924614859717954,5.3894202277216205, No ,95.38851277969302,0.0,Fair,0.0,High School,Average,6.785738538780858, No ,41.03321842884757,3377
22.521443768130904,Unknown,0.7,5.502976610219752,1.9379201685990424,Yes,83.97900932578416,5.857080793499561,Poor,5.083827647043271,High School, Poor ,7.556078543627683,No,43.68126273837298,9757
20.508308184013487,Unknown,4.3,2.5627202435686374,1.9477398016463852,No,75.27354771253019,6.107519738616999,Good,3.1657007029470727,Bachelor, Good ,9.276231179211448,No,85.55747963479656,5047
18.437993484023096,Male,1.8,2.698266227166319,0.7646800824065987,No,93.98178295580988,4.737432028342883,Good,3.893858619425013,High School, Good ,8.740845362228505, No ,46.00752938365244,7970
18.91252046473564,Male,4.1,1.688313476852342,1.9379201685990424,No,78.68874816800258,3.4618112872887514,Good,3.1425313062726383, High School ,Average,9.945673571075773,Yes,23.56802178846826,8677
20.508308184013487,Unknown,4.1,2.5627202435686374,6.440448089538796,No,81.89510428975282,7.729295976751848,unknown,4.053932284576788,Bachelor,Good,8.463345678636022,No,83.95202951918347,2299
20.106260980204222,Female,7.2,5.547042981295459,0.0,No,100.6630673312014,7.539760437921038,Fair,7.397325895602706, High School ,Good,6.543755582087081,No,95.25072075927702,5072
17.71279574977177,Unknown,3.5,3.03982855410156,0.9548876854772392, Yes ,87.47799259049032,6.107519738616999,Fair,5.313097112732905,Bachelor,Average,4.350256592839826,Yes,71.36725719733352,5789
17.33840552185857,Unknown,10.0,2.5627202435686374,3.2985994220517103,No,88.01917595978672,8.501098397479407, Fair ,5.140524380782891,Bachelor,Poor,5.559728327403471,Yes,100.0,2768
25.060669962004766,Unknown,3.4,1.1399385502109876,0.0, No ,84.1041815488651,4.735086799603503,Fair,0.0,Bachelor,Good,6.224226050897757,No,75.90161500762603,7780
18.346204761771972,Unknown,4.9,4.977195361269846,4.20894232606733,No,91.48077221036776,8.731938787368993, Good ,0.0,Bachelor, Good ,0.8869685260505742,No,67.48453387197817,2566
20.508308184013487,Unknown,4.1,1.056758118451583,0.0,No,68.85013096146412,1.4119065118116465,Good,5.441727864941122,Bachelor,Poor,4.750895979855074, No ,64.85416070355501,2449
21.512791020353628,Male,3.9,3.130588985970249,0.049808155571781, No ,90.14196165533612,9.32918640124164, Fair ,4.154330088988735,Master,Average,3.865113806962192, No ,100.0,4418
16.50896205712661,Male,10.0,0.0,4.750528701254767,No,86.9522924788645,5.204557389562547, Good ,0.580885973286259,High School,Poor,7.442002314516664, No ,78.87384798300111,6147
27.3041259561257,Male,2.5,0.9685574179479516,1.464668340369327,No,84.69803125838847,5.145288888787011,Good,6.5081256793881215, High School ,Good,10.2130178092788, No ,66.83031959175555,8590
20.6511032053003,Unknown,5.0,0.0,1.9379201685990424,No,83.97900932578416,3.409067408573001,Good,5.483608829073379, Bachelor ,Good,6.711845063324408,No,94.9367959002749,9340
22.76257018406719,Unknown,4.1,4.152951441084021,1.9379201685990424, No ,91.63088460427863,7.20067638908519,Fair,9.85985761244495, Bachelor ,Poor,5.29707214801689,No,68.91396916990243,6108
25.965202882455586,Male,2.4,4.642720513119736,4.83310117351868,No,99.48459119609592,6.491368238400145,Fair,3.065107717864572,unknown, Good ,1.1789141318942955,No,61.21197841415288,7095
20.73449933833063,Female,10.0,9.004437302460392,1.9379201685990424, No ,88.51636359139209,6.515795505565185, Good ,3.065107717864572,unknown, Good ,10.4790348525426,No,41.70262515072093,5720
17.251419532181238,Female,0.0,3.846473651916916,1.9379201685990424,No,84.71417892151433,3.5,Poor,2.9585607099614686, Bachelor ,Good,5.01093356313424,No,77.73926823762287,2703
17.69398378608136,Female,4.1,6.612223870170132,0.7539636221010846,No,72.69847405038415,0.4411489077082109,Fair,4.847266135072724,Bachelor, Poor ,5.159606912856309,No,76.09216554910901,8612
14.610367064071085,Unknown,10.0,5.578384927956364,1.0724534494314255, No ,93.86012435455672,7.04974288036326,Fair,0.3220099243401462,Master, Good ,5.514380886597032,No,81.34192406300154,6698
17.657068543876797,Male,3.5,1.2044993414713954,0.0,Yes,87.7049998584976,0.6058271035883518,Good,0.0,unknown, Average ,3.4958965335844963, No ,59.95891824166376,9146
20.3508471885744,Female,4.1,6.153873483879304,0.1144653714086954,No,83.97900932578416,5.4438070207103, Good ,3.065107717864572,High School, Good ,5.322320717344688,No,72.56881222520929,8053
14.88467399257161,Unknown,5.6,6.489406764994078,0.2504460856359847,No,83.97900932578416,3.5372055230238875, Good ,3.065107717864572,High School,Good,4.805149080570738,No,96.07729933187788,7665
22.84664677901377,Unknown,4.3,6.43831271966992,0.1441881552737483,No,77.35467654534963,8.96894513226017,Good,0.0,unknown,Average,3.733492198553895,No,81.20547757136947,1206
15.70535989052535,Unknown,1.5,6.906490314328384,1.9379201685990424,No,73.37776681416213,7.668100789819965, Fair ,3.62808072201048,High School, Good ,11.427391752003116,No,56.91970767654711,2467
25.18799459428142,Unknown,1.9,5.011639298773132,0.0, Yes ,75.8966023592814,1.1882282757554892,Fair,3.065107717864572, High School , Good ,8.54900288842829,No,55.56835411260255,4785
22.71500550537482,Unknown,3.239983350116062,0.0,0.0,No,100.36238620161896,3.0,unknown,3.3992879687818176,Bachelor,Poor,4.605999812415927, No ,57.91038858853295,8042
20.62069261467518,Unknown,10.0,4.421541040353306,9.354214104439023, No ,82.66521543235778,7.30372991783618,Fair,7.9092028812759985,Bachelor,Good,0.5419353290331594, Yes ,59.86146009059762,6433
20.508308184013487,Female,4.1,3.432929076231848,2.757534711881512,No,82.69527493720898,9.947886454922845,Good,2.547163368389492,Bachelor,Average,7.8795953652331505,No,77.46987587210816,3548
19.766986740392017,Unknown,4.3,2.1393188898042634,0.0,No,76.58676952739326,6.604555499648967,Good,2.482676461808475, High School ,Average,8.535021387127745, No ,100.0,5538
29.822391123803687,Female,10.0,1.052095851589283,4.279753269265352,No,81.64108850351633,7.921537331458451,Fair,3.065107717864572,Master,Average,10.687752136955211,No,84.85867154969539,5617
20.508308184013487,Unknown,4.1,0.0,4.177221924760504, No ,80.29282284625822,7.0723542556204775,Poor,3.3035927211585348, Master ,Good,2.472521288788243, No ,67.44550296818689,7538
14.619842962469898,Male,3.6,0.5528713501410092,9.156603202510338,No,95.55810366306989,6.85752919258262,unknown,3.5351299274261563,High School, Average ,5.322320717344688,Yes,62.46111139740268,9362
17.602961471109023,Unknown,0.5,6.029608649259696,0.0,No,89.78225543989453,2.91154022682667, Fair ,3.118337611940196,High School,Good,9.598741936101264, No ,38.0591648616002,2052
25.74705752433553,Male,2.1,0.0,1.1441877269153449,No,82.70346471933377,3.132686645071606,Fair,0.3323103834988484,High School,Average,9.1207860066562,No,66.05950860316494,8043
25.59694555700419,Unknown,10.0,0.0,1.5545609591275091,Yes,89.07138353914398,11.339584416738628,Poor,0.0,unknown, Good ,2.2239816361204605,No,74.57834993350357,7118
17.789060142309005,Male,1.7,1.4153975053753125,1.9379201685990424, No ,86.65572277719768,8.96269826055433,Fair,4.985331495946787, Bachelor ,Good,1.5600388090519286,Yes,44.104708186031175,7453
22.681862665888964,Unknown,4.4,2.711948469543385,2.301545941929071, Yes ,87.79579726063295,8.994862559406274, Fair ,3.065107717864572,unknown,Good,0.6423187471689356,No,60.72901923048629,6119
20.72911465795936,Unknown,10.0,5.447785292958289,4.091836193511675,No,74.59241798046442,11.98604789050243, Fair ,0.0,Bachelor, Good ,3.9694876179702474,No,97.00551370041012,2660
20.119480984987742,Unknown,5.3,2.888898670164869,0.5113676454160073,No,87.5469267169553,8.354679702088522,Good,0.7892101357918938,unknown, Good ,5.857574681005127,Yes,86.15976811090327,5121
20.002851739354902,Male,3.2,3.2646542188374807,4.525523689064856,No,72.76650963950206,8.479559259087006,Good,9.10655097848761, High School , Good ,2.643758193636608, No ,67.85952123102008,8650
19.42341879207452,Unknown,10.0,0.0,0.0,No,85.35311407357202,11.61265295229037,unknown,4.130369536680579,Master, Good ,1.1066663232421807,Yes,87.75344435966511,1434
26.159980371021177,Male,3.7,3.3852639539474043,5.297974998461069,No,71.20233678539567,9.818893935034527,unknown,12.653266433736697, High School ,Poor,2.261068001276831,No,67.69160717498146,4459
20.82683998417059,Unknown,3.0,4.632240125524215,3.935361016138539,No,94.30074103025072,6.107519738616999,Good,2.3477794945546617,Master, Good ,2.9289559484864744,No,61.01390726945786,1092
17.125819528307563,Male,2.6,0.4161542368667037,0.0,No,82.31568112664453,6.107519738616999,unknown,6.891429138507907,High School,Average,11.584646566373584,Yes,73.17883792707806,8819
